participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.random_treatment_ids,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.real_world_currency_per_point,session.config.participation_fee,session.config.name,session.params,informed_consent.1.player.id_in_group,informed_consent.1.player.role,informed_consent.1.player.payoff,informed_consent.1.player.consent_given,informed_consent.1.group.id_in_subsession,informed_consent.1.subsession.round_number,demographics.1.player.id_in_group,demographics.1.player.role,demographics.1.player.payoff,demographics.1.player.age,demographics.1.player.gender,demographics.1.player.highest_education,demographics.1.player.country,demographics.1.player.workexperience,demographics.1.group.id_in_subsession,demographics.1.subsession.round_number,instructions_sliders.1.player.id_in_group,instructions_sliders.1.player.role,instructions_sliders.1.player.payoff,instructions_sliders.1.player.instruction_q1,instructions_sliders.1.player.instruction_q2,instructions_sliders.1.player.instruction_q3,instructions_sliders.1.group.id_in_subsession,instructions_sliders.1.subsession.round_number,sliders.1.player.id_in_group,sliders.1.player.role,sliders.1.player.payoff,sliders.1.player.iteration,sliders.1.player.num_correct,sliders.1.player.control,sliders.1.group.id_in_subsession,sliders.1.group.minimum_amount,sliders.1.group.chosen_effort,sliders.1.subsession.round_number,feedback.1.player.id_in_group,feedback.1.player.role,feedback.1.player.payoff,feedback.1.player.feedback_text,feedback.1.group.id_in_subsession,feedback.1.subsession.round_number,payment_info.1.player.id_in_group,payment_info.1.player.role,payment_info.1.player.payoff,payment_info.1.group.id_in_subsession,payment_info.1.subsession.round_number,survey.1.player.id_in_group,survey.1.player.role,survey.1.player.payoff,survey.1.player.item1control,survey.1.player.item1trust,survey.1.player.item1autocontrol,survey.1.player.item1monitoring,survey.1.player.item2control,survey.1.player.item2trust,survey.1.player.item2autocontrol,survey.1.player.item2monitoring,survey.1.player.item3control,survey.1.player.item3trust,survey.1.player.item3autocontrol,survey.1.player.item3monitoring,survey.1.player.item4trust,survey.1.player.item4control,survey.1.player.item4autocontrol,survey.1.player.item4monitoring,survey.1.player.item5trust,survey.1.player.item5control,survey.1.player.item5autocontrol,survey.1.player.item5monitoring,survey.1.group.id_in_subsession,survey.1.subsession.round_number,survey.2.player.id_in_group,survey.2.player.role,survey.2.player.payoff,survey.2.player.item1control,survey.2.player.item1trust,survey.2.player.item1autocontrol,survey.2.player.item1monitoring,survey.2.player.item2control,survey.2.player.item2trust,survey.2.player.item2autocontrol,survey.2.player.item2monitoring,survey.2.player.item3control,survey.2.player.item3trust,survey.2.player.item3autocontrol,survey.2.player.item3monitoring,survey.2.player.item4trust,survey.2.player.item4control,survey.2.player.item4autocontrol,survey.2.player.item4monitoring,survey.2.player.item5trust,survey.2.player.item5control,survey.2.player.item5autocontrol,survey.2.player.item5monitoring,survey.2.group.id_in_subsession,survey.2.subsession.round_number,survey.3.player.id_in_group,survey.3.player.role,survey.3.player.payoff,survey.3.player.item1control,survey.3.player.item1trust,survey.3.player.item1autocontrol,survey.3.player.item1monitoring,survey.3.player.item2control,survey.3.player.item2trust,survey.3.player.item2autocontrol,survey.3.player.item2monitoring,survey.3.player.item3control,survey.3.player.item3trust,survey.3.player.item3autocontrol,survey.3.player.item3monitoring,survey.3.player.item4trust,survey.3.player.item4control,survey.3.player.item4autocontrol,survey.3.player.item4monitoring,survey.3.player.item5trust,survey.3.player.item5control,survey.3.player.item5autocontrol,survey.3.player.item5monitoring,survey.3.group.id_in_subsession,survey.3.subsession.round_number,survey.4.player.id_in_group,survey.4.player.role,survey.4.player.payoff,survey.4.player.item1control,survey.4.player.item1trust,survey.4.player.item1autocontrol,survey.4.player.item1monitoring,survey.4.player.item2control,survey.4.player.item2trust,survey.4.player.item2autocontrol,survey.4.player.item2monitoring,survey.4.player.item3control,survey.4.player.item3trust,survey.4.player.item3autocontrol,survey.4.player.item3monitoring,survey.4.player.item4trust,survey.4.player.item4control,survey.4.player.item4autocontrol,survey.4.player.item4monitoring,survey.4.player.item5trust,survey.4.player.item5control,survey.4.player.item5autocontrol,survey.4.player.item5monitoring,survey.4.group.id_in_subsession,survey.4.subsession.round_number,survey.5.player.id_in_group,survey.5.player.role,survey.5.player.payoff,survey.5.player.item1control,survey.5.player.item1trust,survey.5.player.item1autocontrol,survey.5.player.item1monitoring,survey.5.player.item2control,survey.5.player.item2trust,survey.5.player.item2autocontrol,survey.5.player.item2monitoring,survey.5.player.item3control,survey.5.player.item3trust,survey.5.player.item3autocontrol,survey.5.player.item3monitoring,survey.5.player.item4trust,survey.5.player.item4control,survey.5.player.item4autocontrol,survey.5.player.item4monitoring,survey.5.player.item5trust,survey.5.player.item5control,survey.5.player.item5autocontrol,survey.5.player.item5monitoring,survey.5.group.id_in_subsession,survey.5.subsession.round_number,trust.1.player.id_in_group,trust.1.player.role,trust.1.player.payoff,trust.1.player.control,trust.1.group.id_in_subsession,trust.1.group.minimum_amount,trust.1.group.chosen_effort,trust.1.group.chosen_effort_min5,trust.1.group.chosen_effort_min10,trust.1.group.chosen_effort_min20,trust.1.subsession.round_number
24,vt7bf4ko,,0,13,13,payment_info,PaymentInfo,50:02.9,1,,,40,,xuhmiv3r,,,,,0,0.01,0.25,sliders,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 24, 'num_columns': 3, 'attempts_per_slider': 1}",24,,0,1,1,1,24,,0,45-54,Other,Prefer not to say,Botswana,4,1,1,24,,0,No,Yes,15,1,1,2,,40,1,9,20,13,No,9,1,24,,0,,1,1,24,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,ao4yu1hv,,0,13,13,payment_info,PaymentInfo,50:04.9,1,,,25,,xuhmiv3r,,,,,0,0.01,0.25,sliders,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 24, 'num_columns': 3, 'attempts_per_slider': 1}",25,,0,1,1,1,25,,0,45-54,Female,Prefer not to say,Lesotho,4,1,1,25,,0,No,Yes,15,1,1,1,,25,0,0,5,14,No,5,1,25,,0,,1,1,25,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,aq8ux4pu,,0,13,13,payment_info,PaymentInfo,51:02.9,1,,,40,,xuhmiv3r,,,,,0,0.01,0.25,sliders,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 24, 'num_columns': 3, 'attempts_per_slider': 1}",26,,0,1,1,1,26,,0,25-34,Other,Bachelors Degree,Spain,5,1,1,26,,0,No,Yes,15,1,1,2,,40,1,5,5,14,No,5,1,26,,0,,1,1,26,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,zo2ew2rl,,0,13,13,payment_info,PaymentInfo,51:04.9,1,,,45,,xuhmiv3r,,,,,0,0.01,0.25,sliders,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 24, 'num_columns': 3, 'attempts_per_slider': 1}",27,,0,1,1,1,27,,0,18-24,Female,Bachelors Degree,Nicaragua,3,1,1,27,,0,No,Yes,15,1,1,1,,45,0,0,10,15,No,9,1,27,,0,,1,1,27,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,ku3ff7tb,,0,13,13,payment_info,PaymentInfo,52:02.9,1,,,40,,xuhmiv3r,,,,,0,0.01,0.25,sliders,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 24, 'num_columns': 3, 'attempts_per_slider': 1}",28,,0,1,1,1,28,,0,55-,Male,Trade School,Moldova,7,1,1,28,,0,No,Yes,15,1,1,2,,40,1,9,10,15,No,9,1,28,,0,,1,1,28,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,ya6lc9rs,,0,13,13,payment_info,PaymentInfo,52:04.9,1,,,10,,xuhmiv3r,,,,,0,0.01,0.25,sliders,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 24, 'num_columns': 3, 'attempts_per_slider': 1}",29,,0,1,1,1,29,,0,25-34,Male,Trade School,Czech Republic,6,1,1,29,,0,No,Yes,15,1,1,1,,10,0,0,20,16,No,2,1,29,,0,,1,1,29,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,pg2pw5ok,,0,13,13,payment_info,PaymentInfo,53:02.9,1,,,40,,xuhmiv3r,,,,,0,0.01,0.25,sliders,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 24, 'num_columns': 3, 'attempts_per_slider': 1}",30,,0,1,1,1,30,,0,35-44,Female,Bachelors Degree,Mauritius,8,1,1,30,,0,No,Yes,15,1,1,2,,40,1,2,20,16,No,2,1,30,,0,,1,1,30,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,lb2sf4xl,,0,13,13,payment_info,PaymentInfo,53:04.9,1,,,25,,xuhmiv3r,,,,,0,0.01,0.25,sliders,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 24, 'num_columns': 3, 'attempts_per_slider': 1}",31,,0,1,1,1,31,,0,25-34,Male,Prefer not to say,New Caledonia,4,1,1,31,,0,No,Yes,15,1,1,1,,25,0,0,5,17,No,5,1,31,,0,,1,1,31,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,wq7hi9bd,,0,13,13,payment_info,PaymentInfo,54:02.9,1,,,40,,xuhmiv3r,,,,,0,0.01,0.25,sliders,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 24, 'num_columns': 3, 'attempts_per_slider': 1}",32,,0,1,1,1,32,,0,18-24,Other,Masters Degree,Senegal,5,1,1,32,,0,No,Yes,15,1,1,2,,40,1,5,5,17,No,5,1,32,,0,,1,1,32,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,jy3bu9lv,,0,13,13,payment_info,PaymentInfo,54:04.9,1,,,30,,xuhmiv3r,,,,,0,0.01,0.25,sliders,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 24, 'num_columns': 3, 'attempts_per_slider': 1}",33,,0,1,1,1,33,,0,45-54,Female,Ph.D. or higher,Netherlands Antilles,2,1,1,33,,0,No,Yes,15,1,1,1,,30,0,0,10,18,No,6,1,33,,0,,1,1,33,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,ke2ou5jl,,0,13,13,payment_info,PaymentInfo,55:02.9,1,,,40,,xuhmiv3r,,,,,0,0.01,0.25,sliders,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 24, 'num_columns': 3, 'attempts_per_slider': 1}",34,,0,1,1,1,34,,0,25-34,Female,Masters Degree,Senegal,5,1,1,34,,0,No,Yes,15,1,1,2,,40,1,6,10,18,No,6,1,34,,0,,1,1,34,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,aj5yr7ch,,0,13,13,payment_info,PaymentInfo,55:04.9,1,,,15,,xuhmiv3r,,,,,0,0.01,0.25,sliders,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 24, 'num_columns': 3, 'attempts_per_slider': 1}",35,,0,1,1,1,35,,0,18-24,Other,Prefer not to say,Bangladesh,3,1,1,35,,0,No,Yes,15,1,1,1,,15,0,0,20,19,No,3,1,35,,0,,1,1,35,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,ly3pl3yl,,0,13,13,payment_info,PaymentInfo,56:02.9,1,,,40,,xuhmiv3r,,,,,0,0.01,0.25,sliders,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 24, 'num_columns': 3, 'attempts_per_slider': 1}",36,,0,1,1,1,36,,0,35-44,Male,Bachelors Degree,Israel,1,1,1,36,,0,No,Yes,15,1,1,2,,40,1,3,20,19,No,3,1,36,,0,,1,1,36,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,tn8fk9ds,,0,13,13,payment_info,PaymentInfo,56:04.9,1,,,40,,xuhmiv3r,,,,,0,0.01,0.25,sliders,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 24, 'num_columns': 3, 'attempts_per_slider': 1}",37,,0,1,1,1,37,,0,45-54,Other,High School or lower,Guinea,1,1,1,37,,0,No,Yes,15,1,1,1,,40,0,0,5,20,No,8,1,37,,0,,1,1,37,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,jd6il0uf,,0,13,13,payment_info,PaymentInfo,57:02.9,1,,,40,,xuhmiv3r,,,,,0,0.01,0.25,sliders,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 24, 'num_columns': 3, 'attempts_per_slider': 1}",38,,0,1,1,1,38,,0,55-,Female,Masters Degree,Botswana,1,1,1,38,,0,No,Yes,15,1,1,2,,40,1,8,5,20,No,8,1,38,,0,,1,1,38,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,nh3zi1qq,,0,13,13,payment_info,PaymentInfo,57:04.9,1,,,20,,xuhmiv3r,,,,,0,0.01,0.25,sliders,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 24, 'num_columns': 3, 'attempts_per_slider': 1}",39,,0,1,1,1,39,,0,55-,Other,Prefer not to say,Tonga,7,1,1,39,,0,No,Yes,15,1,1,1,,20,0,0,10,21,Yes,4,1,39,,0,,1,1,39,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,om7kr2oh,,0,13,13,payment_info,PaymentInfo,58:02.9,1,,,40,,xuhmiv3r,,,,,0,0.01,0.25,sliders,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 24, 'num_columns': 3, 'attempts_per_slider': 1}",40,,0,1,1,1,40,,0,35-44,Male,Bachelors Degree,Moldova,8,1,1,40,,0,No,Yes,15,1,1,2,,40,1,4,10,21,Yes,4,1,40,,0,,1,1,40,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,ww8dh6ot,,0,13,13,payment_info,PaymentInfo,58:04.9,1,,,45,,xuhmiv3r,,,,,0,0.01,0.25,sliders,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 24, 'num_columns': 3, 'attempts_per_slider': 1}",41,,0,1,1,1,41,,0,45-54,Prefer not to say,Trade School,Qatar,3,1,1,41,,0,No,Yes,15,1,1,1,,45,0,0,20,22,No,9,1,41,,0,,1,1,41,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,cl5ly1lp,,0,13,13,payment_info,PaymentInfo,59:02.9,1,,,40,,xuhmiv3r,,,,,0,0.01,0.25,sliders,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 24, 'num_columns': 3, 'attempts_per_slider': 1}",42,,0,1,1,1,42,,0,Prefer not to say,Male,Ph.D. or higher,Senegal,7,1,1,42,,0,No,Yes,15,1,1,2,,40,1,9,20,22,No,9,1,42,,0,,1,1,42,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,ny1eu9kn,,0,13,13,payment_info,PaymentInfo,59:04.9,1,,,15,,xuhmiv3r,,,,,0,0.01,0.25,sliders,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 24, 'num_columns': 3, 'attempts_per_slider': 1}",43,,0,1,1,1,43,,0,55-,Male,Bachelors Degree,Turkey,8,1,1,43,,0,No,Yes,15,1,1,1,,15,0,0,5,23,Yes,3,1,43,,0,,1,1,43,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,pk5gw7cs,,0,13,13,payment_info,PaymentInfo,00:02.9,1,,,40,,xuhmiv3r,,,,,0,0.01,0.25,sliders,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 24, 'num_columns': 3, 'attempts_per_slider': 1}",44,,0,1,1,1,44,,0,18-24,Other,Masters Degree,India,5,1,1,44,,0,No,Yes,15,1,1,2,,40,1,3,5,23,Yes,3,1,44,,0,,1,1,44,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,ot8zo4wt,,0,13,13,payment_info,PaymentInfo,00:04.9,1,,,10,,xuhmiv3r,,,,,0,0.01,0.25,sliders,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 24, 'num_columns': 3, 'attempts_per_slider': 1}",45,,0,1,1,1,45,,0,35-44,Male,Masters Degree,Netherlands,5,1,1,45,,0,No,Yes,15,1,1,1,,10,0,0,10,24,No,2,1,45,,0,,1,1,45,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,ky6jj2yq,,0,13,13,payment_info,PaymentInfo,01:02.9,1,,,40,,xuhmiv3r,,,,,0,0.01,0.25,sliders,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 24, 'num_columns': 3, 'attempts_per_slider': 1}",46,,0,1,1,1,46,,0,18-24,Female,Bachelors Degree,Tonga,2,1,1,46,,0,No,Yes,15,1,1,2,,40,1,2,10,24,No,2,1,46,,0,,1,1,46,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,hw7ng6hh,,0,13,13,payment_info,PaymentInfo,01:04.9,1,,,35,,xuhmiv3r,,,,,0,0.01,0.25,sliders,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 24, 'num_columns': 3, 'attempts_per_slider': 1}",47,,0,1,1,1,47,,0,45-54,Female,Trade School,New Zealand,7,1,1,47,,0,No,Yes,15,1,1,1,,35,0,0,20,25,No,7,1,47,,0,,1,1,47,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,bp5xb0yn,,0,13,13,payment_info,PaymentInfo,02:02.9,1,,,40,,xuhmiv3r,,,,,0,0.01,0.25,sliders,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 24, 'num_columns': 3, 'attempts_per_slider': 1}",48,,0,1,1,1,48,,0,35-44,Other,Masters Degree,Isle of Man,8,1,1,48,,0,No,Yes,15,1,1,2,,40,1,7,20,25,No,7,1,48,,0,,1,1,48,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,sk8cd9ss,,0,13,13,payment_info,PaymentInfo,02:04.9,1,,,10,,xuhmiv3r,,,,,0,0.01,0.25,sliders,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 24, 'num_columns': 3, 'attempts_per_slider': 1}",49,,0,1,1,1,49,,0,45-54,Prefer not to say,Ph.D. or higher,Reunion,3,1,1,49,,0,No,Yes,15,1,1,1,,10,0,0,5,26,Yes,2,1,49,,0,,1,1,49,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,pt2ey9oa,,0,13,13,payment_info,PaymentInfo,03:02.9,1,,,40,,xuhmiv3r,,,,,0,0.01,0.25,sliders,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 24, 'num_columns': 3, 'attempts_per_slider': 1}",50,,0,1,1,1,50,,0,35-44,Other,Ph.D. or higher,Sudan,3,1,1,50,,0,No,Yes,15,1,1,2,,40,1,2,5,26,Yes,2,1,50,,0,,1,1,50,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,uk2is9nb,,0,13,13,payment_info,PaymentInfo,03:04.9,1,,,20,,xuhmiv3r,,,,,0,0.01,0.25,sliders,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 24, 'num_columns': 3, 'attempts_per_slider': 1}",51,,0,1,1,1,51,,0,Prefer not to say,Prefer not to say,Prefer not to say,Equatorial Guinea,6,1,1,51,,0,No,Yes,15,1,1,1,,20,0,0,10,27,No,4,1,51,,0,,1,1,51,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,pv4jq7os,,0,13,13,payment_info,PaymentInfo,04:02.9,1,,,40,,xuhmiv3r,,,,,0,0.01,0.25,sliders,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 24, 'num_columns': 3, 'attempts_per_slider': 1}",52,,0,1,1,1,52,,0,55-,Female,High School or lower,Cote D Ivoire,3,1,1,52,,0,No,Yes,15,1,1,2,,40,1,4,10,27,No,4,1,52,,0,,1,1,52,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,up1ei5dt,,0,13,13,payment_info,PaymentInfo,04:04.9,1,,,40,,xuhmiv3r,,,,,0,0.01,0.25,sliders,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 24, 'num_columns': 3, 'attempts_per_slider': 1}",53,,0,1,1,1,53,,0,Prefer not to say,Prefer not to say,High School or lower,Estonia,7,1,1,53,,0,No,Yes,15,1,1,1,,40,0,0,20,28,No,8,1,53,,0,,1,1,53,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
